#{"t_start": 1649682621.0002048, "env_id": "Reacher-v2"}
r,l,t
-5.985308,50,1465.776199
-1.758668,50,1465.825983
-3.220712,50,1465.87655
-1.106815,50,1465.926177
-4.146644,50,1465.975154
-7.113056,50,1466.024981
-5.684664,50,1466.074548
-4.00994,50,1466.12437
-3.520415,50,1466.174206
-4.664184,50,1466.223298
-3.354178,50,1466.272937
-3.819156,50,1466.322466
-3.908583,50,1466.374417
-1.667403,50,1466.42468
-5.770807,50,1466.474269
-5.293498,50,1466.524813
-2.388636,50,1466.574482
-6.370153,50,1466.623899
-6.427235,50,1466.67397
-7.588269,50,1466.723551
-4.56018,50,1466.774122
-4.898976,50,1466.823566
-1.734104,50,1466.872768
-5.415325,50,1466.923305
-5.982599,50,1466.973154
-4.140302,50,1467.022485
-3.812555,50,1467.07398
-4.407953,50,1467.12493
-4.442411,50,1467.17497
-1.033722,50,1467.225472
-4.78972,50,1467.275089
-5.126855,50,1467.324605
-8.079297,50,1467.374113
-3.044693,50,1467.424078
-3.319565,50,1467.473741
-2.255455,50,1467.523348
-3.994092,50,1467.573048
-1.486726,50,1468.985837
-4.027656,50,1469.034749
-2.164295,50,1469.085028
-4.534702,50,1469.134842
-3.789892,50,1469.184507
-6.592199,50,1469.233978
-5.056658,50,1469.283514
-3.744336,50,1469.333684
-2.364975,50,1469.383086
-3.196532,50,1469.432806
-4.116823,50,1469.483123
-2.971406,50,1469.532788
-4.285541,50,1469.581989
-7.684792,50,1469.631396
-3.951267,50,1469.680909
-5.187114,50,1469.730718
-1.670307,50,1469.780655
-5.609724,50,1469.830419
-6.369806,50,1469.87994
-3.304448,50,1469.929284
-2.686665,50,1469.978522
-6.256607,50,1470.028027
-3.80163,50,1470.077497
-4.545836,50,1470.128067
-3.345118,50,1470.178317
-4.802854,50,1470.227661
-9.832229,50,1470.277089
-3.15828,50,1470.326889
-5.649575,50,1470.376845
-4.55068,50,1470.425484
-8.993919,50,1470.475271
-2.864963,50,1470.524852
-4.836413,50,1470.57492
-0.973082,50,1470.624699
-3.704835,50,1470.673552
-4.311034,50,1470.722634
-5.208101,50,1470.772066
-5.222861,50,1470.82197
-3.064054,50,1470.871789
-2.927614,50,1470.920933
-6.139463,50,1470.970687
-4.563764,50,1472.39919
-4.414444,50,1472.445428
-3.786014,50,1472.491515
-4.831998,50,1472.537539
-5.121988,50,1472.585585
-4.000699,50,1472.632127
-2.324565,50,1472.678662
-1.243975,50,1472.725217
-3.735931,50,1472.771741
-2.719381,50,1472.819413
-7.064118,50,1472.868813
-6.033265,50,1472.919202
-6.195506,50,1472.968723
-4.858646,50,1473.018266
-4.97132,50,1473.068342
-3.387955,50,1473.118093
-2.733581,50,1473.166942
-5.765092,50,1473.216753
-5.439289,50,1473.266315
-4.313411,50,1473.314448
-3.117081,50,1473.364692
-6.615751,50,1473.414565
-5.109345,50,1473.464798
-4.600002,50,1473.514549
-4.156093,50,1473.565037
-3.543546,50,1473.614311
-5.413936,50,1473.664495
-4.887466,50,1473.714302
-3.697678,50,1473.76455
-6.821773,50,1473.814408
-3.206455,50,1473.86452
-3.603209,50,1473.913907
-5.276826,50,1473.963297
-2.58366,50,1474.01328
-1.736317,50,1474.064268
-3.93591,50,1474.114278
-3.625839,50,1474.164078
-9.870474,50,1474.214022
-2.928402,50,1474.264117
-3.095081,50,1474.313723
-7.143968,50,1474.363887
-5.650895,50,1475.830266
-5.099253,50,1475.880451
-4.204558,50,1475.931395
-5.917284,50,1475.981385
-2.688941,50,1476.031165
-1.612984,50,1476.081003
-4.229551,50,1476.13108
-2.689097,50,1476.181033
-8.789817,50,1476.231252
-2.355127,50,1476.282971
-4.528961,50,1476.332887
-2.497953,50,1476.382563
-4.226885,50,1476.432584
-7.195499,50,1476.482309
-5.276658,50,1476.532583
-1.971477,50,1476.580189
-5.376513,50,1476.626843
-2.435313,50,1476.673672
-5.385689,50,1476.720227
-1.537701,50,1476.768315
-4.195042,50,1476.816075
-5.223489,50,1476.862954
-3.856384,50,1476.909871
-3.092434,50,1476.956797
-7.941626,50,1477.003878
-5.839781,50,1477.053993
-4.108042,50,1477.104644
-6.966505,50,1477.154937
-3.250263,50,1477.206034
-7.029177,50,1477.25642
-3.599699,50,1477.306469
-4.925319,50,1477.35629
-1.06404,50,1477.40597
-5.208099,50,1477.455962
-3.734921,50,1477.504285
-4.424565,50,1477.55468
-2.676492,50,1477.605722
-5.043499,50,1477.655961
-6.568048,50,1477.706441
-4.572868,50,1477.757323
-4.344444,50,1477.807782
-4.021588,50,1479.323178
-2.984792,50,1479.372888
-3.967219,50,1479.423157
-7.57211,50,1479.4738
-1.27537,50,1479.523284
-1.667183,50,1479.573662
-3.829541,50,1479.623561
-1.093531,50,1479.673446
-5.18522,50,1479.722487
-2.104909,50,1479.772331
-3.139214,50,1479.823223
-8.311415,50,1479.873287
-4.195523,50,1479.923398
-5.133808,50,1479.973753
-4.763826,50,1480.02423
-3.186545,50,1480.074994
-4.020743,50,1480.125113
-4.178773,50,1480.175062
-6.067947,50,1480.226697
-4.775688,50,1480.277052
-5.657935,50,1480.32739
-4.755346,50,1480.377357
-4.441825,50,1480.427494
-6.492376,50,1480.477922
-3.310677,50,1480.528145
-6.065947,50,1480.577747
-5.024119,50,1480.628244
-4.235535,50,1480.678667
-5.444351,50,1480.728764
-2.078035,50,1480.777312
-5.636153,50,1480.82438
-5.134655,50,1480.871133
-4.131828,50,1480.917871
-2.617003,50,1480.964663
-5.840214,50,1481.015362
-2.279415,50,1481.062324
-4.404553,50,1481.10938
-9.624757,50,1481.156527
-7.838788,50,1481.203667
-4.113977,50,1481.253879
-5.047575,50,1481.304223
-1.509128,50,1482.74617
-2.764797,50,1482.795598
-4.1165,50,1482.845304
-5.186599,50,1482.894857
-2.867471,50,1482.944314
-5.165774,50,1482.994498
-4.532685,50,1483.044215
-9.721776,50,1483.093354
-4.79252,50,1483.142811
-2.089631,50,1483.192295
-3.276368,50,1483.241665
-4.517888,50,1483.291114
-8.974668,50,1483.340671
-6.097482,50,1483.390128
-7.075037,50,1483.439638
-1.129411,50,1483.490757
-3.688721,50,1483.542344
-2.476221,50,1483.592958
-3.180977,50,1483.643263
-5.12104,50,1483.692904
-6.178375,50,1483.742584
-5.23512,50,1483.79233
-2.952685,50,1483.841504
-3.407091,50,1483.890965
-2.609278,50,1483.940427
-3.988825,50,1483.989684
-6.173447,50,1484.039693
-5.143479,50,1484.089317
-4.186872,50,1484.139291
-6.468971,50,1484.189222
-5.076257,50,1484.238706
-3.440441,50,1484.288198
-5.42962,50,1484.338392
-3.163116,50,1484.388039
-4.147472,50,1484.438122
-3.85659,50,1484.48826
-5.865653,50,1484.537389
-3.896406,50,1484.586832
-4.240295,50,1484.637484
-3.300631,50,1484.688273
-6.962428,50,1484.738605
-4.550535,50,1486.174859
-6.147585,50,1486.225802
-5.12467,50,1486.276002
-5.46879,50,1486.326147
-5.45848,50,1486.376586
-4.063508,50,1486.427901
-5.751806,50,1486.478446
-4.79475,50,1486.529026
-4.692079,50,1486.582427
-4.278997,50,1486.631661
-1.695157,50,1486.682297
-6.968936,50,1486.732242
-4.868386,50,1486.782646
-3.489519,50,1486.833291
-7.298494,50,1486.884097
-4.889379,50,1486.934119
-6.149458,50,1486.984528
-5.285344,50,1487.034458
-3.784363,50,1487.084995
-7.118074,50,1487.135036
-4.425714,50,1487.185285
-3.813601,50,1487.236043
-3.680452,50,1487.285772
-7.729673,50,1487.336114
-4.833913,50,1487.386857
-5.762999,50,1487.436499
-5.567214,50,1487.486851
-3.363283,50,1487.537517
-1.709683,50,1487.589376
-3.415988,50,1487.639821
-6.446121,50,1487.690161
-5.900607,50,1487.740271
-0.954475,50,1487.790998
-4.4874,50,1487.841069
-2.483562,50,1487.891443
-5.155693,50,1487.941609
-2.556095,50,1487.991975
-5.578892,50,1488.042128
-3.472621,50,1488.092076
-5.941456,50,1488.142432
-6.15752,50,1488.192348
-4.643971,50,1489.617945
-6.387596,50,1489.665622
-5.579005,50,1489.713136
-5.476319,50,1489.76044
-4.814503,50,1489.807984
-4.628669,50,1489.855246
-1.592822,50,1489.905561
-7.741732,50,1489.955952
-1.181169,50,1490.005989
-8.928424,50,1490.056396
-7.489795,50,1490.107952
-3.161293,50,1490.158845
-3.309631,50,1490.208532
-1.86013,50,1490.257828
-4.418869,50,1490.308203
-6.018364,50,1490.35732
-4.888648,50,1490.407401
-2.432015,50,1490.458657
-4.361401,50,1490.51045
-4.783304,50,1490.562376
-10.114287,50,1490.613648
-3.672828,50,1490.664451
-4.434863,50,1490.715734
-4.71526,50,1490.766175
-4.880575,50,1490.81653
-1.814795,50,1490.867151
-4.333901,50,1490.917816
-1.96893,50,1490.967908
-2.746714,50,1491.018412
-6.44852,50,1491.069061
-4.26385,50,1491.119657
-3.969836,50,1491.170968
-3.968996,50,1491.221179
-2.22761,50,1491.271882
-4.595838,50,1491.322358
-6.187382,50,1491.372487
-5.597546,50,1491.423209
-5.702123,50,1491.473948
-5.571478,50,1491.524222
-2.184464,50,1491.574543
-6.118438,50,1491.624489
-4.114976,50,1493.066528
-5.039025,50,1493.117145
-5.097862,50,1493.167193
-5.27624,50,1493.217359
-6.767661,50,1493.26789
-6.10037,50,1493.317865
-3.844517,50,1493.36851
-2.253128,50,1493.418602
-5.490371,50,1493.469093
-6.181953,50,1493.519823
-3.369038,50,1493.569941
-5.355861,50,1493.618961
-4.432084,50,1493.668593
-6.153339,50,1493.720767
-4.737984,50,1493.769822
-2.842015,50,1493.816636
-4.954645,50,1493.863613
-4.728293,50,1493.910738
-2.746515,50,1493.957866
-5.552652,50,1494.00581
-3.624311,50,1494.053135
-8.091782,50,1494.10077
-11.291919,50,1494.148362
-2.788307,50,1494.196103
-6.997122,50,1494.247001
-4.832329,50,1494.29797
-1.635816,50,1494.34847
-4.691419,50,1494.398705
-5.567554,50,1494.449391
-5.051713,50,1494.499713
-3.589069,50,1494.549826
-5.764627,50,1494.601498
-5.564344,50,1494.651905
-3.147697,50,1494.700598
-5.054577,50,1494.751437
-2.557687,50,1494.8021
-4.899776,50,1494.852384
-5.698367,50,1494.902814
-0.58135,50,1494.954048
-1.31797,50,1495.004086
-6.375797,50,1495.054753
-1.666325,50,1496.479506
-5.637883,50,1496.529406
-4.741415,50,1496.580953
-1.536145,50,1496.631908
-5.887375,50,1496.681677
-4.811524,50,1496.732175
-4.609741,50,1496.782102
-5.311842,50,1496.832522
-3.19183,50,1496.882338
-7.227446,50,1496.932399
-12.604984,50,1496.982709
-5.094562,50,1497.034801
-5.30945,50,1497.085081
-3.396181,50,1497.135418
-2.041736,50,1497.185688
-4.650551,50,1497.235585
-4.629555,50,1497.285937
-5.536705,50,1497.33604
-3.420836,50,1497.38639
-3.140298,50,1497.436115
-3.465706,50,1497.485986
-5.339543,50,1497.535873
-4.921286,50,1497.586037
-6.664695,50,1497.635475
-3.822383,50,1497.686819
-3.523134,50,1497.736924
-2.593579,50,1497.78654
-3.594631,50,1497.837155
-2.772355,50,1497.887676
-12.390093,50,1497.936685
-1.759717,50,1497.987186
-3.665842,50,1498.037819
-1.943045,50,1498.089872
-3.025095,50,1498.138024
-3.509678,50,1498.184885
-2.014082,50,1498.231669
-3.721874,50,1498.278503
-4.671305,50,1498.326051
-4.425747,50,1498.372975
-5.310034,50,1498.419964
-1.767469,50,1498.467119
-2.380187,50,1499.87778
-3.544594,50,1499.927722
-4.493895,50,1499.977457
-5.285095,50,1500.027409
-6.789207,50,1500.077235
-4.995246,50,1500.127225
-4.822504,50,1500.17806
-3.923763,50,1500.227787
-6.916287,50,1500.277611
-3.751543,50,1500.328009
-4.545487,50,1500.377625
-5.077846,50,1500.427877
-1.199105,50,1500.477844
-4.742635,50,1500.528582
-5.002345,50,1500.578915
-2.909327,50,1500.62804
-6.334924,50,1500.678752
-5.194604,50,1500.728166
-6.002971,50,1500.778641
-4.151813,50,1500.829321
-1.563971,50,1500.879103
-2.144502,50,1500.92965
-6.4225,50,1500.980883
-5.111901,50,1501.032169
-4.936553,50,1501.082593
-2.9372,50,1501.132539
-5.753564,50,1501.18264
-5.666455,50,1501.232663
-3.977938,50,1501.282554
-1.434096,50,1501.333144
-7.898259,50,1501.383385
-4.287657,50,1501.433539
-4.083291,50,1501.484252
-3.881512,50,1501.535089
-2.585032,50,1501.585126
-4.323174,50,1501.635621
-2.34903,50,1501.686203
-4.801465,50,1501.736412
-5.816661,50,1501.787131
-3.88262,50,1501.838541
-2.008287,50,1501.888807
-6.415539,50,1503.298665
-3.793478,50,1503.348725
-2.728433,50,1503.398831
-5.476224,50,1503.449182
-5.851525,50,1503.499805
-4.785176,50,1503.549666
-5.064187,50,1503.599566
-3.148534,50,1503.650104
-7.568958,50,1503.700609
-4.696011,50,1503.751014
-4.597965,50,1503.801217
-5.912429,50,1503.852047
-3.122642,50,1503.901145
-2.149795,50,1503.951664
-2.440451,50,1504.00151
-2.571265,50,1504.051787
-1.204223,50,1504.102746
-2.936139,50,1504.153714
-3.898333,50,1504.203749
-3.742024,50,1504.253957
-5.015539,50,1504.303965
-3.102375,50,1504.354812
-4.927022,50,1504.405282
-5.082143,50,1504.455961
-4.924602,50,1504.506617
-4.589342,50,1504.55677
-4.915051,50,1504.607267
-3.746518,50,1504.658145
-4.488456,50,1504.708198
-5.056574,50,1504.760873
-4.678169,50,1504.811549
-3.794262,50,1504.862261
-5.816301,50,1504.912669
-6.099121,50,1504.970512
-6.334408,50,1505.03171
-2.765003,50,1505.082451
-3.076294,50,1505.133454
-5.121368,50,1505.183761
-3.681562,50,1505.234144
-2.020302,50,1505.284899
-5.597164,50,1505.335308
-9.759767,50,1506.769807
-5.749996,50,1506.81617
-3.424964,50,1506.862432
-4.285057,50,1506.909296
-6.419917,50,1506.956191
-4.196682,50,1507.002992
-8.837582,50,1507.049959
-5.206269,50,1507.097055
-3.834999,50,1507.146154
-2.856541,50,1507.196133
-5.66668,50,1507.246258
-2.097067,50,1507.296598
-4.181048,50,1507.346945
-3.387476,50,1507.397023
-6.121232,50,1507.446573
-11.354656,50,1507.496259
-4.994955,50,1507.54634
-3.731065,50,1507.596091
-5.328816,50,1507.645042
-4.689426,50,1507.695414
-3.293858,50,1507.746094
-3.648124,50,1507.796562
-8.503701,50,1507.846918
-6.936285,50,1507.898044
-6.561021,50,1507.95032
-7.356126,50,1508.000644
-3.120124,50,1508.051368
-6.846611,50,1508.102248
-5.687047,50,1508.152607
-4.960749,50,1508.202408
-6.66905,50,1508.252609
-5.255799,50,1508.302552
-4.434611,50,1508.353589
-3.848966,50,1508.403666
-2.701326,50,1508.453756
-1.713223,50,1508.504156
-3.232734,50,1508.553677
-1.177897,50,1508.603208
-4.56146,50,1508.653678
-5.575023,50,1508.70352
-5.562694,50,1508.753251
-4.986377,50,1510.173377
-6.413881,50,1510.224471
-5.684395,50,1510.275242
-5.130374,50,1510.325259
-3.855306,50,1510.375486
-4.210657,50,1510.425362
-10.107565,50,1510.475342
-5.095363,50,1510.525733
-6.853559,50,1510.57574
-2.625798,50,1510.626158
-6.520979,50,1510.676264
-2.288546,50,1510.726961
-2.245404,50,1510.777075
-5.467225,50,1510.826917
-5.342993,50,1510.876031
-3.946841,50,1510.925623
-3.548673,50,1510.977826
-4.841334,50,1511.02577
-2.591753,50,1511.072354
-5.586088,50,1511.120366
-4.634367,50,1511.167222
-4.004567,50,1511.214638
-4.220093,50,1511.262094
-2.634302,50,1511.309352
-4.478346,50,1511.356615
-6.928362,50,1511.403743
-3.228427,50,1511.4528
-9.705566,50,1511.502874
-4.902769,50,1511.552946
-4.719086,50,1511.603166
-3.778987,50,1511.653656
-4.363172,50,1511.70425
-6.534572,50,1511.754116
-1.175514,50,1511.80362
-4.147259,50,1511.854109
-4.618059,50,1511.904042
-6.106247,50,1511.952466
-8.578606,50,1512.00286
-3.210219,50,1512.053913
-2.038954,50,1512.103946
-3.162324,50,1512.153864
-3.488642,50,1513.599443
-4.942239,50,1513.649353
-4.82952,50,1513.699483
-6.034483,50,1513.749996
-4.202029,50,1513.799952
-0.664201,50,1513.850558
-4.002847,50,1513.900569
-5.793103,50,1513.950191
-3.596194,50,1514.000531
-2.815585,50,1514.050927
-5.839406,50,1514.101098
-5.665331,50,1514.150984
-5.12184,50,1514.200991
-3.064761,50,1514.251596
-2.557711,50,1514.302176
-1.825225,50,1514.352406
-5.44311,50,1514.402853
-3.298381,50,1514.45432
-6.723109,50,1514.504916
-3.721377,50,1514.55534
-5.369358,50,1514.605711
-1.255655,50,1514.655934
-6.413145,50,1514.706252
-4.729545,50,1514.756195
-5.220782,50,1514.806906
-3.462479,50,1514.857153
-6.494124,50,1514.907783
-5.251642,50,1514.958443
-2.879663,50,1515.008356
-5.738738,50,1515.059508
-4.363448,50,1515.109963
-2.277173,50,1515.158734
-1.895557,50,1515.209457
-3.331739,50,1515.259525
-3.833079,50,1515.312378
-1.119566,50,1515.359344
-5.117151,50,1515.406286
-2.879778,50,1515.453188
-3.078449,50,1515.500079
-3.151672,50,1515.548036
-1.171049,50,1515.595402
-4.592174,50,1517.037062
-1.571757,50,1517.088053
-3.638796,50,1517.138508
-4.893133,50,1517.188504
-4.704261,50,1517.239339
-3.183412,50,1517.28967
-5.750653,50,1517.340101
-4.682718,50,1517.391944
-5.66597,50,1517.442712
-2.905293,50,1517.492977
-5.083646,50,1517.543394
-3.42947,50,1517.594155
-2.378503,50,1517.643348
-4.994579,50,1517.693776
-3.171763,50,1517.744506
-3.793141,50,1517.79547
-2.647903,50,1517.845458
-5.864739,50,1517.895188
-4.443567,50,1517.945484
-2.761202,50,1517.995352
-4.315278,50,1518.046285
-5.527012,50,1518.096474
-3.081608,50,1518.148474
-5.620178,50,1518.19883
-4.83356,50,1518.248674
-6.368267,50,1518.298818
-4.105502,50,1518.348914
-5.452783,50,1518.399089
-1.477343,50,1518.448802
-4.908182,50,1518.498771
-3.581575,50,1518.54935
-5.699434,50,1518.600666
-2.355926,50,1518.649789
-2.123825,50,1518.700935
-4.048361,50,1518.751222
-3.081495,50,1518.80166
-3.576248,50,1518.852326
-3.661629,50,1518.903084
-2.37534,50,1518.953133
-4.649799,50,1519.003301
-5.135468,50,1519.053425
-5.649818,50,1520.507226
-2.944321,50,1520.55726
-4.412525,50,1520.606267
-6.120334,50,1520.657073
-3.957765,50,1520.707877
-0.831855,50,1520.758487
-2.854817,50,1520.809136
-2.243104,50,1520.861055
-1.503748,50,1520.911222
-5.305481,50,1520.962011
-1.537223,50,1521.012364
-4.753429,50,1521.062618
-2.976705,50,1521.112972
-3.571624,50,1521.164605
-3.384313,50,1521.213998
-4.997925,50,1521.263913
-5.246607,50,1521.314831
-5.665208,50,1521.365224
-4.22004,50,1521.415921
-6.488184,50,1521.467047
-2.167466,50,1521.517128
-5.533607,50,1521.567338
-4.795636,50,1521.617563
-6.598692,50,1521.667892
-5.133361,50,1521.718476
-2.567961,50,1521.769522
-2.711434,50,1521.820202
-8.243808,50,1521.870337
-5.672726,50,1521.920821
-2.523599,50,1521.971311
-5.877045,50,1522.020596
-3.711306,50,1522.070767
-3.697977,50,1522.121064
-5.600045,50,1522.173328
-5.768414,50,1522.223658
-4.522874,50,1522.273253
-1.286794,50,1522.322995
-4.104725,50,1522.372906
-7.218381,50,1522.423993
-5.666227,50,1522.474113
-5.126884,50,1522.523714
-5.458177,50,1523.936915
-5.732115,50,1523.989612
-5.12848,50,1524.036418
-3.241359,50,1524.083547
-4.66486,50,1524.130336
-7.056553,50,1524.177286
-4.650698,50,1524.22612
-3.198014,50,1524.273172
-5.996177,50,1524.320048
-4.849401,50,1524.367106
-3.799871,50,1524.413955
-2.323235,50,1524.462551
-5.87854,50,1524.512273
-4.394761,50,1524.562463
-4.765361,50,1524.612602
-5.466838,50,1524.662783
-3.775202,50,1524.713658
-3.697077,50,1524.763916
-5.818869,50,1524.81273
-4.514709,50,1524.863103
-1.26301,50,1524.913576
-4.077102,50,1524.962327
-1.20987,50,1525.012599
-5.243252,50,1525.06294
-4.063578,50,1525.113215
-3.646812,50,1525.164184
-4.258652,50,1525.21435
-6.629317,50,1525.264907
-2.626005,50,1525.315867
-7.139854,50,1525.366419
-3.827137,50,1525.418404
-1.58349,50,1525.468637
-6.396811,50,1525.519158
-3.617237,50,1525.568241
-7.267751,50,1525.618412
-4.721712,50,1525.669333
-4.345925,50,1525.719338
-2.043219,50,1525.769317
-3.192559,50,1525.819679
-4.24552,50,1525.869838
-7.058597,50,1525.919899
-4.901365,50,1527.334822
-1.958145,50,1527.384684
-4.635595,50,1527.43469
-9.446043,50,1527.485153
-6.072031,50,1527.535319
-4.160011,50,1527.585988
-5.535566,50,1527.635862
-4.976844,50,1527.685891
-5.091236,50,1527.737658
-10.812706,50,1527.78749
-2.288782,50,1527.837289
-5.415306,50,1527.887629
-4.980608,50,1527.937902
-2.360283,50,1527.988419
-4.650571,50,1528.038547
-5.049083,50,1528.089089
-3.635869,50,1528.13924
-2.688339,50,1528.19021
-4.304189,50,1528.237403
-5.80864,50,1528.284289
-6.194876,50,1528.331114
-4.856585,50,1528.378109
-5.204223,50,1528.426792
-2.777419,50,1528.473936
-4.708976,50,1528.522461
-2.694971,50,1528.569431
-4.45599,50,1528.616371
-3.51917,50,1528.66429
-2.81507,50,1528.714078
-4.878534,50,1528.764863
-3.669314,50,1528.814709
-3.04394,50,1528.864437
-3.052833,50,1528.915079
-4.397735,50,1528.965066
-3.223505,50,1529.014303
-5.421323,50,1529.064853
-4.427768,50,1529.114936
-0.96894,50,1529.163403
-7.28866,50,1529.214504
-1.355215,50,1529.26484
-4.576095,50,1529.314902
-5.050352,50,1530.755671
-3.438867,50,1530.805068
-5.818772,50,1530.85433
-5.522678,50,1530.903611
-4.370346,50,1530.952985
-4.002423,50,1531.002203
-4.97546,50,1531.051618
-4.174829,50,1531.101171
-4.351169,50,1531.150292
-4.622038,50,1531.199785
-3.765038,50,1531.249305
-5.917902,50,1531.298839
-3.753731,50,1531.347769
-6.169342,50,1531.3972
-6.853855,50,1531.446983
-3.420666,50,1531.496702
-7.107016,50,1531.546625
-1.959286,50,1531.597668
-6.720478,50,1531.648586
-4.137638,50,1531.698487
-5.937287,50,1531.748294
-4.097069,50,1531.798246
-5.358884,50,1531.848354
-5.579425,50,1531.897606
-2.760809,50,1531.946903
-6.598646,50,1531.996119
-1.720435,50,1532.045985
-2.265989,50,1532.095484
-5.817775,50,1532.145906
-7.662115,50,1532.19607
-1.885523,50,1532.245238
-3.922034,50,1532.295103
-4.710167,50,1532.344448
-4.668918,50,1532.393804
-1.60675,50,1532.439924
-5.023467,50,1532.48603
-6.535445,50,1532.532212
-4.189403,50,1532.578308
-5.04955,50,1532.626828
-4.763257,50,1532.675842
-3.149651,50,1532.727461
-4.033495,50,1534.156304
-5.077194,50,1534.20661
-4.292143,50,1534.256256
-3.495997,50,1534.30559
-2.501831,50,1534.355188
-4.616789,50,1534.404691
-4.76746,50,1534.454272
-5.410532,50,1534.50438
-3.889729,50,1534.554317
-3.222508,50,1534.605244
-4.373537,50,1534.655287
-4.198294,50,1534.705015
-6.076661,50,1534.755166
-4.585972,50,1534.805395
-3.117572,50,1534.854402
-5.513194,50,1534.904505
-3.054069,50,1534.954427
-5.264933,50,1535.006181
-2.713415,50,1535.05597
-2.135947,50,1535.104919
-3.433226,50,1535.154732
-5.443742,50,1535.205297
-4.835349,50,1535.255842
-4.511195,50,1535.305997
-2.547502,50,1535.355467
-4.846797,50,1535.405474
-2.187284,50,1535.455814
-6.660216,50,1535.505837
-3.365193,50,1535.555622
-4.255719,50,1535.605185
-2.538509,50,1535.655031
-5.128377,50,1535.704899
-5.483769,50,1535.754077
-4.849387,50,1535.804673
-3.222978,50,1535.854379
-4.526725,50,1535.90465
-3.386967,50,1535.95463
-2.16437,50,1536.004714
-4.796866,50,1536.05456
-4.840623,50,1536.104617
-4.978794,50,1536.154402
-5.300104,50,1537.607688
-5.786521,50,1537.657155
-5.616477,50,1537.706746
-5.887421,50,1537.754587
-6.878458,50,1537.804284
-4.407298,50,1537.854506
-6.396673,50,1537.904986
-3.176372,50,1537.95593
-9.173633,50,1538.005586
-1.960083,50,1538.055167
-3.51047,50,1538.105468
-3.249285,50,1538.155057
-1.662226,50,1538.204726
-5.341678,50,1538.254587
-6.024491,50,1538.304515
-1.885921,50,1538.354479
-8.440781,50,1538.404269
-2.977158,50,1538.454186
-2.458856,50,1538.503842
-4.182612,50,1538.55415
-5.914439,50,1538.604474
-4.878796,50,1538.653996
-4.756137,50,1538.703786
-4.946485,50,1538.753122
-3.952388,50,1538.802552
-4.619594,50,1538.852237
-9.064625,50,1538.901915
-4.032343,50,1538.95292
-2.846225,50,1539.002754
-8.47122,50,1539.052608
-4.32911,50,1539.118114
-3.026297,50,1539.167814
-5.209663,50,1539.217737
-3.522699,50,1539.267767
-5.768932,50,1539.317971
-2.450323,50,1539.368218
-1.279167,50,1539.418056
-4.860861,50,1539.467684
-4.586035,50,1539.517437
-7.544407,50,1539.567834
-7.499184,50,1539.618012
-2.157815,50,1541.089102
-5.517341,50,1541.136938
-3.949393,50,1541.183218
-4.99599,50,1541.229724
-4.381896,50,1541.276685
-3.935523,50,1541.323187
-4.141946,50,1541.369674
-4.709338,50,1541.416217
-1.856459,50,1541.463176
-4.519459,50,1541.512685
-5.238628,50,1541.56305
-2.726432,50,1541.612974
-5.651257,50,1541.66272
-2.942602,50,1541.713578
-3.53943,50,1541.763129
-2.837177,50,1541.812087
-4.96259,50,1541.861587
-6.227371,50,1541.91202
-3.273828,50,1541.96035
-3.877747,50,1542.010742
-4.434453,50,1542.061251
-7.479436,50,1542.111269
-3.035597,50,1542.16105
-5.6815,50,1542.211378
-4.497184,50,1542.260773
-3.232266,50,1542.310866
-3.505795,50,1542.360897
-4.853171,50,1542.411351
-5.367187,50,1542.461338
-4.821934,50,1542.511609
-5.579239,50,1542.56085
-7.217339,50,1542.611221
-8.095651,50,1542.662644
-4.665719,50,1542.712667
-3.741364,50,1542.762875
-4.544134,50,1542.813712
-4.614297,50,1542.863665
-4.537955,50,1542.913752
-5.774755,50,1542.963868
-3.448842,50,1543.013588
-5.652483,50,1543.063097
-3.010482,50,1544.499096
-4.480067,50,1544.548352
-3.82584,50,1544.597187
-3.57014,50,1544.647274
-3.579526,50,1544.696905
-10.03083,50,1544.746826
-4.620179,50,1544.796065
-5.520839,50,1544.847356
-2.200328,50,1544.896637
-3.301534,50,1544.947146
-2.818508,50,1544.996943
-3.848984,50,1545.04688
-4.406414,50,1545.097525
-5.428854,50,1545.147476
-5.106634,50,1545.196791
-5.262668,50,1545.243192
-4.950179,50,1545.289938
-4.070364,50,1545.336397
-2.556258,50,1545.383133
-4.741919,50,1545.434986
-4.553655,50,1545.484497
-5.366385,50,1545.536304
-4.649054,50,1545.583265
-6.337429,50,1545.630029
-5.361234,50,1545.677029
-2.748554,50,1545.723751
-4.918782,50,1545.77208
-5.901279,50,1545.821833
-4.512166,50,1545.871734
-2.902586,50,1545.921764
-7.005152,50,1545.971615
-3.187887,50,1546.022221
-3.735998,50,1546.072073
-3.708992,50,1546.120417
-5.24261,50,1546.170533
-4.643506,50,1546.220187
-4.97349,50,1546.268432
-2.960253,50,1546.31894
-3.117332,50,1546.369075
-5.828962,50,1546.420122
-1.426573,50,1546.469832
-4.046683,50,1547.914613
-5.495729,50,1547.964019
-1.145151,50,1548.013486
-6.535284,50,1548.063192
-2.935249,50,1548.1124
-5.699246,50,1548.162454
-4.492062,50,1548.212122
-1.115264,50,1548.261362
-5.074193,50,1548.31128
-4.056413,50,1548.361061
-5.416168,50,1548.410787
-4.00285,50,1548.460185
-2.225384,50,1548.509692
-5.28713,50,1548.560237
-5.022563,50,1548.609852
-3.938861,50,1548.65984
-6.065656,50,1548.709371
